source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,777,swap-adjacent-in-lr-string,Swap Adjacent in LR String,Medium,38.1%,https://leetcode.com/problems/swap-adjacent-in-lr-string/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,788,rotated-digits,Rotated Digits,Medium,63.9%,https://leetcode.com/problems/rotated-digits/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,796,rotate-string,Rotate String,Easy,66.6%,https://leetcode.com/problems/rotate-string/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,815,bus-routes,Bus Routes,Hard,47.3%,https://leetcode.com/problems/bus-routes/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,875,koko-eating-bananas,Koko Eating Bananas,Medium,50.0%,https://leetcode.com/problems/koko-eating-bananas/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,876,middle-of-the-linked-list,Middle of the Linked List,Easy,81.8%,https://leetcode.com/problems/middle-of-the-linked-list/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,907,sum-of-subarray-minimums,Sum of Subarray Minimums,Medium,38.6%,https://leetcode.com/problems/sum-of-subarray-minimums/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,931,minimum-falling-path-sum,Minimum Falling Path Sum,Medium,60.8%,https://leetcode.com/problems/minimum-falling-path-sum/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,977,squares-of-a-sorted-array,Squares of a Sorted Array,Easy,73.7%,https://leetcode.com/problems/squares-of-a-sorted-array/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1004,max-consecutive-ones-iii,Max Consecutive Ones III,Medium,67.7%,https://leetcode.com/problems/max-consecutive-ones-iii/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1109,corporate-flight-bookings,Corporate Flight Bookings,Medium,67.3%,https://leetcode.com/problems/corporate-flight-bookings/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1148,article-views-i,Article Views I,Easy,76.6%,https://leetcode.com/problems/article-views-i/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1296,divide-array-in-sets-of-k-consecutive-numbers,Divide Array in Sets of K Consecutive Numbers,Medium,59.2%,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1321,restaurant-growth,Restaurant Growth,Medium,58.7%,https://leetcode.com/problems/restaurant-growth/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1391,check-if-there-is-a-valid-path-in-a-grid,Check if There is a Valid Path in a Grid,Medium,64.5%,https://leetcode.com/problems/check-if-there-is-a-valid-path-in-a-grid/,2026-05-17
