source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,332,reconstruct-itinerary,Reconstruct Itinerary,Hard,,https://leetcode.com/problems/reconstruct-itinerary/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,684,redundant-connection,Redundant Connection,Medium,,https://leetcode.com/problems/redundant-connection/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,10,regular-expression-matching,Regular Expression Matching,Hard,,https://leetcode.com/problems/regular-expression-matching/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,301,remove-invalid-parentheses,Remove Invalid Parentheses,Hard,,https://leetcode.com/problems/remove-invalid-parentheses/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,402,remove-k-digits,Remove K Digits,Medium,,https://leetcode.com/problems/remove-k-digits/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,767,reorganize-string,Reorganize String,Medium,,https://leetcode.com/problems/reorganize-string/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,1234,replace-the-substring-for-balanced-string,Replace the Substring for Balanced String,Medium,,https://leetcode.com/problems/replace-the-substring-for-balanced-string/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,93,restore-ip-addresses,Restore IP Addresses,Medium,,https://leetcode.com/problems/restore-ip-addresses/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,489,robot-room-cleaner,Robot Room Cleaner,Hard,,https://leetcode.com/problems/robot-room-cleaner/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,994,rotting-oranges,Rotting Oranges,Medium,,https://leetcode.com/problems/rotting-oranges/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,354,russian-doll-envelopes,Russian Doll Envelopes,Hard,,https://leetcode.com/problems/russian-doll-envelopes/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,240,search-a-2d-matrix-ii,Search a 2D Matrix II,Medium,,https://leetcode.com/problems/search-a-2d-matrix-ii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,33,search-in-rotated-sorted-array,Search in Rotated Sorted Array,Medium,,https://leetcode.com/problems/search-in-rotated-sorted-array/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,81,search-in-rotated-sorted-array-ii,Search in Rotated Sorted Array II,Medium,,https://leetcode.com/problems/search-in-rotated-sorted-array-ii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,297,serialize-and-deserialize-binary-tree,Serialize and Deserialize Binary Tree,Hard,,https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,1091,shortest-path-in-binary-matrix,Shortest Path in Binary Matrix,Medium,,https://leetcode.com/problems/shortest-path-in-binary-matrix/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,862,shortest-subarray-with-sum-at-least-k,Shortest Subarray with Sum at Least K,Hard,,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,239,sliding-window-maximum,Sliding Window Maximum,Hard,,https://leetcode.com/problems/sliding-window-maximum/,2026-05-17
